0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,bm,bpm,timestamp-diff
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10737,b10737,0 days 00:00:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7766,b36013,18 days 00:30:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7766,b7433,1 days 00:09:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9957,b9957,0 days 00:00:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7766,b28499,35 days 00:39:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HUBU-HOS.CGA.BD049R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10385,b10385,0 days 00:00:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2657,b29087,13 days 23:58:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2657,b2306,1 days 00:23:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.004-0,HUBU-UCSI.OJOS.004-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11352,b11352,0 days 00:00:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HUBU-UCSI.OJOS.004-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9957,b329412,40 days 23:10:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10737,b38380,22 days 00:22:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2657,b1942,1 days 23:43:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b49114,b49114,0 days 00:00:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b44828,
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7766,b514,28 days 00:02:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10737,b5922,17 days 00:40:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7766,b5597,8 days 00:06:00
HUBU-UCSI.OJOS.001-0,HUBU-UCSI.OJOS.001-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7766,b33185,25 days 00:02:00
HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HUBU-UCSI.OJOS.004-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b328628,b28502,0 days 00:00:00
HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HGY-UCSI.SUELTO-0,HUBU-HOS.CV.BC326R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7435,b7435,0 days 00:00:00
HUBU-HOS.MI.BD049R-0,HUBU-HOS.MI.BH442R-0,HUBU-HOS.MI.BH442R-0,HUBU-HOS.MI.BD559R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27890,b27890,0 days 00:00:00
HUBU-QUI.CG.BD053R-0,HUBU-QUI.CG.BD053R-0,HUBU-QUI.GIN.MDO76-0,EXT-QUI.015-0,HUBU-QUI.CG.BD563R-0,HUBU-QUI.GIN.BD560R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5687,b5687,0 days 00:00:00
HUBU-QUI.TR.FO181R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2239,b2239,0 days 00:00:00
HUBU-QUI.TR.FO181R-0,HUBU-QUI.TR.MD456R-0,HUBU-QUI.TR.FK176R-0,HUBU-QUI.TRA.LX164R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b31041,b31041,0 days 00:00:00
HUBU-QUI.TR.FO181R-0,HUBU-QUI.TR.FO183R-0,HUBU-QUI.TR.FO118R-0,HUBU-QUI.TR.FO118R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30563,b30563,0 days 00:00:00
HUBU-QUI.TR.MD456R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b35006,b35006,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.BV273R-0,HUBU-QUI.TR.BV273R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b891,b29554,6 days 19:40:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.BV248R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7103,b7103,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329732,b22838,16 days 19:44:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329732,b26870,7 days 20:37:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.BV273R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b891,b326731,15 days 00:33:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329732,b24017,14 days 18:40:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b329732,b325273,15 days 19:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,HUBU-QUI.TR.BV273R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4096,b4096,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4361,b4361,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,HUBU-QUI.CV.BD511R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9452,b9452,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4361,b1253,12 days 03:05:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.BV248R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8673,b8673,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4361,b35991,4 days 04:53:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.SUELTO-0,HUBU-QUI.TR.BV248R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4516,b4516,0 days 00:00:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4361,b1585,11 days 03:02:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK176R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4361,b1614,11 days 02:28:00
HUBU-QUI.TR.FK176R-0,HUBU-QUI.TR.FK171R-0,HUBU-QUI.TR.FO183R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33999,b33999,0 days 00:00:00
EXT-QUI.OMS800.05-0,HUBU-QUI.CP.BM065R-0,HUBU-QUI.ORL.BM066R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b4887,b4887,0 days 00:00:00
HUBU-QUI.SUELTO-0,HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG523R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1687,b1687,0 days 00:00:00
HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b604,b28151,7 days 23:49:00
HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b40523,
HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3602,
HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37868,
HUBU-QUI.SUELTO-0,HUBU-QUI.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11232,
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33852,b27231,16 days 08:21:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33852,b33852,0 days 00:00:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.MDO76-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b9312,b45519,0 days 00:00:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5667,
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b33852,b31090,6 days 04:05:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.BF431R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1273,b1273,0 days 00:00:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.CP.BC545R-0,EXT-QUI.015-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8096,b8096,0 days 00:00:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b42731,
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.CPL.FO918A-0,HUBU-QUI.TR.LX164R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7309,b7309,0 days 00:00:00
HUBU-QUI.GIN.JG524R-0,HUBU-QUI.GIN.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7061,
HUBU-CCEE.ORL.BD220R-0,HUBU-CCEE.ORL.BD220R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1704,b22202,25 days 00:15:00
HUBU-CCEE.ORL.BD220R-0,HUBU-CCEE.ORL.BD220R-0,HUBU-CCEE.ORL.BD050R-0,HUBU-CCEE.ORL.OF610R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b18745,
HUBU-CCEE.ORL.BD220R-0,HUBU-CCEE.ORL.BD510R-0,HUBU-CCEE.ORL.BD870R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b26341,b26341,0 days 00:00:00
HUBU-CCEE.ORL.BD220R-0,HUBU-CCEE.ORL.BD050R-0,HUBU-CCEE.ORL.BD870R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b30472,b30468,0 days 00:00:00
HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD050R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7942,b43402,0 days 00:00:00
HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD870R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5318,b39315,0 days 00:00:00
HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD050R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7942,b1699,24 days 23:47:00
HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD510R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b44527,b44517,0 days 00:01:00
HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD870R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5318,b27517,27 days 23:51:00
HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD883R-0,HUBU-CCEE.ORL.BD870R-0,HUBU-CCEE.ORL.BD870R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10828,
HUBU-CCEE.ORL.OK039R-0,HUBU-CCEE.ORL.OK035R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b7571,b42849,0 days 00:00:00
HUBU-CCEE.ORL.OK039R-0,HUBU-CCEE.ORL.OK037R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b2847,b2847,0 days 00:00:00
HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG523R-0,HGY-HEMO.CAJA-0,HGY-HEMO.CAJA-0,HGY-HEMO.CAJA-0,HGY-HEMO.CAJA-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37560,b37560,0 days 00:00:00
HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.ELEC.JG523R-0,HUBU-HOS.NEO.BC110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b6433,b6433,0 days 00:00:00
HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG523R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b10875,b10875,0 days 00:00:00
HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG524R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b39349,b39342,0 days 00:02:00
HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.JG523R-0,HUBU-QUI.HEMO.BH642R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b3961,b3961,0 days 00:00:00
HUBU-QUI.HEMO.BC313R-0,HUBU-QUI.HEMO.BH111R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b1689,b1692,0 days 00:00:00
HGY-ENDO.SUELTO-0,HGY-ENDO.SUELTO-0,HUBU-QUI.ELEC.JG523R-0,HUBU-QUI.ELEC.JG523R-0,HUBU-QUI.ELEC.BH111R-0,HUBU-RAD.BD033R-0,HUBU-CCEE.CPL.OK105R-0,HUBU-HOS.DOM.BD559R-0,HUBU-HOS.DOM.BD049R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b21445,b21445,0 days 00:00:00
HUBU-HOS.HDHM.BD559R-0,HUBU-HOS.HDON.BC316R-0,HUBU-HOS.HDON.BC316R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b27463,b27463,0 days 00:00:00
HUBU-HOS.HDON.BD222R-0,HUBU-HOS.HDON.BH442R-0,HUBU-HOS.HDON.BH442R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b320,b31176,0 days 00:00:00
HUBU-HOS.HDON.BD222R-0,HGY-HADO.SUELTO-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b328471,b28258,0 days 00:00:00
HUBU-HOS.HDON.BD222R-0,HUBU-HOS.HDON.BH442R-0,HUBU-HOS.HDON.BH442R-0,HUBU-HOS.HDON.BH442R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b320,b25195,13 days 23:32:00
HUBU-CCEE.NCI.BD210R-0,HUBU-CCEE.NCI.BC110R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b322,b31179,0 days 00:00:00
HUBU-HOS.HDON.BC316R-0,HUBU-HOS.HDON.BD049R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b29946,b29946,0 days 00:00:00
HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BC326R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b11483,b11483,0 days 00:00:00
HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BC863R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b8318,b43990,0 days 00:00:00
HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b34120,b329187,12 days 00:43:00
HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BC107R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b5182,b35697,7 days 20:20:00
HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BC107R-0,EXT-URPA.MAQUET-0,HUBU-CCEE.CPL.BD029R-0,HUBU-CCEE.CPL.BD029R-0,HUBU-CCEE.CPL.BD029R-0,HUBU-CCEE.CPL.BD222R-0,HUBU-CCEE.CPL.BD222R-0,HUBU-CCEE.CPL.BD222R-0,HUBU-CCEE.CV.BC326R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b45723,b45723,0 days 00:00:00
HUBU-CCEE.CV.BD511R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,HUBU-CCEE.CV.BD222R-0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,b37034,
