e1.Activity,e1.timestamp,Batch,e2.Activity,e2.timestamp,e8.CaseID,e3.Activity,e3.timestamp,e4.Activity,e4.timestamp,e5.Activity,e5.timestamp,e6.Activity,e6.timestamp,e7.Activity,e7.timestamp,e8.Activity,e8.timestamp
Entrada Material Sucio,3/23/22 14:45,1283,Cargado en carro L+D,3/23/22 14:58,HNB-GIN.003-3-CN32909,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 18:32,Produccion montada,3/23/22 18:34,Composicion de cargas,3/23/22 19:49,Carga de esterilizador liberada,3/23/22 21:35
Entrada Material Sucio,3/23/22 14:45,1283,Cargado en carro L+D,3/23/22 15:03,HNB-TR.010-4-CN32910,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 18:38,Produccion montada,3/23/22 18:40,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 14:45,1283,Cargado en carro L+D,3/23/22 15:04,HUBU-CPL.023-2-CN32908,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 18:25,Produccion montada,3/23/22 18:35,Composicion de cargas,3/23/22 19:49,Carga de esterilizador liberada,3/23/22 21:35
Entrada Material Sucio,3/23/22 15:20,1283,Cargado en carro L+D,3/23/22 15:22,EQP-QUI.OPT-23-CN32938,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 18:28,Produccion montada,3/23/22 18:28,Composicion de cargas,3/23/22 19:49,Carga de esterilizador liberada,3/23/22 21:35
Entrada Material Sucio,3/23/22 15:20,1283,Cargado en carro L+D,3/23/22 15:23,HGY-QUI.OPT.003-1-CN32942,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 18:26,Produccion montada,3/23/22 18:26,Composicion de cargas,3/23/22 19:49,Carga de esterilizador liberada,3/23/22 21:35
Entrada Material Sucio,3/23/22 15:20,1283,Cargado en carro L+D,3/23/22 15:26,HNB-CG.001-9-CN32934,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 18:31,Produccion montada,3/23/22 18:39,Composicion de cargas,3/23/22 19:59,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 15:21,1283,Cargado en carro L+D,3/23/22 15:24,EXT-QUI.URO.006-1-CN32943,Carga L+D iniciada,3/23/22 16:04,Carga L+D liberada,3/23/22 17:14,Montaje,3/23/22 17:57,Produccion montada,3/23/22 17:57,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 12:37,1284,Cargado en carro L+D,3/23/22 14:12,HNB-CG.002-7-CN32774,Carga L+D iniciada,3/23/22 16:06,Carga L+D liberada,3/23/22 17:07,Montaje,3/23/22 18:43,Produccion montada,3/23/22 18:47,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 13:43,1284,Cargado en carro L+D,3/23/22 14:08,HNB-CPL.008b-1-CN32844,Carga L+D iniciada,3/23/22 16:06,Carga L+D liberada,3/23/22 17:07,Montaje,3/23/22 18:41,Produccion montada,3/23/22 18:41,Composicion de cargas,3/23/22 19:59,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 13:43,1284,Cargado en carro L+D,3/23/22 14:15,HNB-GIN.002-3-CN32847,Carga L+D iniciada,3/23/22 16:06,Carga L+D liberada,3/23/22 17:07,Montaje,3/23/22 18:37,Produccion montada,3/23/22 18:49,Composicion de cargas,3/23/22 21:37,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 13:44,1284,Cargado en carro L+D,3/23/22 14:12,HNB-CPL.008c-1-CN32858,Carga L+D iniciada,3/23/22 16:06,Carga L+D liberada,3/23/22 17:07,Montaje,3/23/22 18:37,Produccion montada,3/23/22 18:38,Composicion de cargas,3/23/22 19:59,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 14:45,1285,Cargado en carro L+D,3/23/22 16:20,HUBU-CCEE.TR.BM111R-0-CN32929,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 15:15,Produccion montada,3/23/22 15:15,Composicion de cargas,3/23/22 16:11,Carga de esterilizador liberada,3/23/22 17:42
Entrada Material Sucio,3/23/22 14:45,1285,Cargado en carro L+D,3/23/22 16:20,HUBU-CCEE.GIN.EO122R-0-CN32948,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 15:23,Produccion montada,3/23/22 15:23,Composicion de cargas,3/23/22 16:10,Carga de esterilizador liberada,3/23/22 17:42
Entrada Material Sucio,3/23/22 14:45,1285,Cargado en carro L+D,3/23/22 16:20,HUBU-QUI.TR.BV094R-0-CN32952,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 15:44,Produccion montada,3/23/22 15:44,Composicion de cargas,3/23/22 17:43,Carga de esterilizador liberada,3/23/22 19:10
Entrada Material Sucio,3/23/22 14:45,1285,Cargado en carro L+D,3/23/22 16:20,EXT-HOS.002-0-CN32963,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 16:07,Produccion montada,3/23/22 16:07,Composicion de cargas,3/23/22 16:10,Carga de esterilizador liberada,3/23/22 17:42
Entrada Material Sucio,3/23/22 14:45,1285,Cargado en carro L+D,3/23/22 16:20,EXT-UCI.MAQUET-0-CN32964,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 16:07,Produccion montada,3/23/22 16:07,Composicion de cargas,3/23/22 16:10,Carga de esterilizador liberada,3/23/22 17:42
Entrada Material Sucio,3/23/22 14:45,1285,Cargado en carro L+D,3/23/22 16:20,HUBU-CCEE.GIN.BD050R-0-CN32988,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 16:15,Produccion montada,3/23/22 16:15,Composicion de cargas,3/23/22 16:17,Carga de esterilizador liberada,3/23/22 17:42
Entrada Material Sucio,3/23/22 15:50,1285,Cargado en carro L+D,3/23/22 16:00,HUBU-QUI.URO.006-1-CN32956,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 18:00,Produccion montada,3/23/22 18:05,Composicion de cargas,3/23/22 18:19,Carga de esterilizador liberada,3/23/22 20:02
Entrada Material Sucio,3/23/22 15:50,1285,Cargado en carro L+D,3/23/22 16:07,HNB-GIN.005-7-CN32955,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 18:11,Produccion montada,3/23/22 18:12,Composicion de cargas,3/23/22 19:49,Carga de esterilizador liberada,3/23/22 21:35
Entrada Material Sucio,3/23/22 15:50,1285,Cargado en carro L+D,3/23/22 16:07,HNB-NC.012-2-CN32954,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 18:17,Produccion montada,3/23/22 18:23,Composicion de cargas,3/23/22 18:29,Carga de esterilizador liberada,3/23/22 20:18
Entrada Material Sucio,3/23/22 16:14,1285,Cargado en carro L+D,3/23/22 16:17,HUBU-QUI.CPL.FK630R-0-CN33062,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 18:52,Produccion montada,3/23/22 18:52,Composicion de cargas,3/23/22 19:25,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 16:14,1285,Cargado en carro L+D,3/23/22 16:17,HUBU-QUI.CPL.LX159R-0-CN33086,Carga L+D iniciada,3/23/22 16:21,Carga L+D liberada,3/23/22 17:39,Montaje,3/23/22 21:19,Produccion montada,3/23/22 21:19,Composicion de cargas,3/23/22 21:37,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/20/22 17:04,1286,Cargado en carro L+D,3/23/22 17:01,HUBU-HOS.GINE.BD047R-0-CN33052,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:47,Produccion montada,3/23/22 18:47,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/20/22 17:04,1286,Cargado en carro L+D,3/23/22 17:01,HUBU-HOS.GINE.EL041R-0-CN33056,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:48,Produccion montada,3/23/22 18:48,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/20/22 17:04,1286,Cargado en carro L+D,3/23/22 17:01,HUBU-HOS.GINE.BF040R-0-CN33057,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:48,Produccion montada,3/23/22 18:48,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,HUBU-HOS.ORL.BD222R-0-CN33051,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:46,Produccion montada,3/23/22 18:46,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,HUBU-HOS.ORL.BH442R-0-CN33054,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:47,Produccion montada,3/23/22 18:47,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,HUBU-HOS.ORL.BD049R-0-CN33055,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:47,Produccion montada,3/23/22 18:47,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,HNB-OFT.002-16-CN33002,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:55,Produccion montada,3/23/22 18:59,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,EQP-QUI.OFT.002-8-CN33003,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:56,Produccion montada,3/23/22 18:57,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,HNB-OFT.002-13-CN33006,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:57,Produccion montada,3/23/22 19:00,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,EQP-QUI.OFT.002-6-CN33004,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 18:59,Produccion montada,3/23/22 19:00,Composicion de cargas,3/23/22 19:59,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 16:52,1286,Cargado en carro L+D,3/23/22 17:01,EXT-QUI.CG.007-1-CN32999,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 19:01,Produccion montada,3/23/22 19:01,Composicion de cargas,3/23/22 19:13,Carga de esterilizador liberada,3/23/22 20:20
Entrada Material Sucio,3/23/22 17:15,1286,Cargado en carro L+D,3/23/22 17:15,EQP-QUI.OFT.002-7-CN33016,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 19:03,Produccion montada,3/23/22 19:03,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:15,1286,Cargado en carro L+D,3/23/22 17:15,HNB-OFT.002-4-CN33018,Carga L+D iniciada,3/23/22 17:19,Carga L+D liberada,3/23/22 18:38,Montaje,3/23/22 19:04,Produccion montada,3/23/22 19:04,Composicion de cargas,3/23/22 19:59,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 16:52,1287,Cargado en carro L+D,3/23/22 17:04,HNB-CPL.003-9-CN33007,Carga L+D iniciada,3/23/22 17:25,Carga L+D liberada,3/23/22 18:43,Montaje,3/23/22 18:50,Produccion montada,3/23/22 18:51,Composicion de cargas,3/23/22 21:38,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 16:52,1287,Cargado en carro L+D,3/23/22 17:04,HNB-CG.003-9-CN33005,Carga L+D iniciada,3/23/22 17:25,Carga L+D liberada,3/23/22 18:43,Montaje,3/23/22 18:52,Produccion montada,3/23/22 18:54,Composicion de cargas,3/23/22 19:59,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:15,1287,Cargado en carro L+D,3/23/22 17:19,HNB-CPL.003-10-CN33017,Carga L+D iniciada,3/23/22 17:25,Carga L+D liberada,3/23/22 18:43,Montaje,3/23/22 18:46,Produccion montada,3/23/22 18:47,Composicion de cargas,3/23/22 21:37,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:15,1287,Cargado en carro L+D,3/23/22 17:19,HNB-ORL.002-5-CN33019,Carga L+D iniciada,3/23/22 17:25,Carga L+D liberada,3/23/22 18:43,Montaje,3/23/22 19:01,Produccion montada,3/23/22 19:08,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:33,1288,Cargado en carro L+D,3/23/22 17:58,EQP-QUI.CG.OPT-2-CN33026,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:16,Produccion montada,3/23/22 19:18,Composicion de cargas,3/23/22 19:49,Carga de esterilizador liberada,3/23/22 21:35
Entrada Material Sucio,3/23/22 17:33,1288,Cargado en carro L+D,3/23/22 17:58,HNB-OFT.010-4-CN33023,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:55,Produccion montada,3/23/22 19:57,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:33,1288,Cargado en carro L+D,3/23/22 17:58,HNB-OFT.002-5-CN33027,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:59,Produccion montada,3/23/22 19:59,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:33,1288,Cargado en carro L+D,3/23/22 17:58,HNB-OFT.002-14-CN33028,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 20:22,Produccion montada,3/23/22 20:26,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:33,1288,Cargado en carro L+D,3/23/22 17:58,EQP-QUI.CG.OPT-17-CN33025,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 20:46,Produccion montada,3/23/22 20:49,Composicion de cargas,3/23/22 21:39,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:33,1288,Cargado en carro L+D,3/23/22 17:58,EQP-QUI.OFT.002-3-CN33024,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 20:54,Produccion montada,3/23/22 20:55,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:34,1288,Cargado en carro L+D,3/23/22 17:57,HNB-CG.012-2-CN33031,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:12,Produccion montada,3/23/22 19:23,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:34,1288,Cargado en carro L+D,3/23/22 17:57,HNB-CG.001-10-CN33029,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 20:46,Produccion montada,3/23/22 20:53,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:34,1288,Cargado en carro L+D,3/23/22 17:58,HNB-CG.005-2-CN33030,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:13,Produccion montada,3/23/22 19:15,Composicion de cargas,3/23/22 21:37,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:49,1288,Cargado en carro L+D,3/23/22 17:57,EXT-HOS.005-0-CN33050,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 18:39,Produccion montada,3/23/22 18:39,Composicion de cargas,3/23/22 19:13,Carga de esterilizador liberada,3/23/22 20:20
Entrada Material Sucio,3/23/22 17:49,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.OBST.BN003R-0-CN33060,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 18:50,Produccion montada,3/23/22 18:50,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:49,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.CGB.BC326R-0-CN33067,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:22,Produccion montada,3/23/22 19:22,Composicion de cargas,3/23/22 19:25,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:49,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.CGB.BH642R-0-CN33070,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:24,Produccion montada,3/23/22 19:24,Composicion de cargas,3/23/22 19:25,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:49,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-QUI.PAR.BD562R-0-CN33085,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 20:17,Produccion montada,3/23/22 20:17,Composicion de cargas,3/23/22 21:37,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 17:50,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.OBST.BC110R-0-CN33059,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 18:49,Produccion montada,3/23/22 18:49,Composicion de cargas,3/23/22 19:26,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:50,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.TRA.BD049R-0-CN33069,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:22,Produccion montada,3/23/22 19:22,Composicion de cargas,3/23/22 19:25,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:50,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.CGB.BH442R-0-CN33068,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:22,Produccion montada,3/23/22 19:22,Composicion de cargas,3/23/22 19:25,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:50,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-HOS.CV.BD559R-0-CN33071,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:24,Produccion montada,3/23/22 19:24,Composicion de cargas,3/23/22 19:25,Carga de esterilizador liberada,3/23/22 20:48
Entrada Material Sucio,3/23/22 17:50,1288,Cargado en carro L+D,3/23/22 17:57,HUBU-UCSI.OJOS.004-0-CN33073,Carga L+D iniciada,3/23/22 17:59,Carga L+D liberada,3/23/22 19:10,Montaje,3/23/22 19:25,Produccion montada,3/23/22 19:25,Composicion de cargas,3/23/22 20:00,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1289,Cargado en carro L+D,3/23/22 18:33,EQP-QUI.OFT.002-10-CN33048,Carga L+D iniciada,3/23/22 18:34,Carga L+D liberada,3/23/22 20:03,Montaje,3/23/22 20:19,Produccion montada,3/23/22 20:19,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1289,Cargado en carro L+D,3/23/22 18:33,HNB-OFT.002-12-CN33045,Carga L+D iniciada,3/23/22 18:34,Carga L+D liberada,3/23/22 20:03,Montaje,3/23/22 20:52,Produccion montada,3/23/22 20:52,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1289,Cargado en carro L+D,3/23/22 18:33,HNB-OFT.002-10-CN33046,Carga L+D iniciada,3/23/22 18:34,Carga L+D liberada,3/23/22 20:03,Montaje,3/23/22 20:53,Produccion montada,3/23/22 20:53,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1289,Cargado en carro L+D,3/23/22 18:33,EQP-QUI.OFT.002-12-CN33047,Carga L+D iniciada,3/23/22 18:34,Carga L+D liberada,3/23/22 20:03,Montaje,3/23/22 21:18,Produccion montada,3/23/22 21:18,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 11:00,1290,Cargado en carro L+D,3/23/22 18:34,HUBU-QUI.TR.FR125R-0-CN32766,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 12:34,Produccion montada,3/23/22 12:34,Composicion de cargas,3/23/22 13:16,Carga de esterilizador liberada,3/23/22 14:25
Entrada Material Sucio,3/23/22 11:00,1290,Cargado en carro L+D,3/23/22 18:34,HUBU-QUI.TR.FK176R-0-CN32770,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 12:35,Produccion montada,3/23/22 12:35,Composicion de cargas,3/23/22 13:16,Carga de esterilizador liberada,3/23/22 14:25
Entrada Material Sucio,3/23/22 11:00,1290,Cargado en carro L+D,3/23/22 18:34,HUBU-QUI.TR.BD557R-0-CN32771,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 12:35,Produccion montada,3/23/22 12:35,Composicion de cargas,3/23/22 13:16,Carga de esterilizador liberada,3/23/22 14:25
Entrada Material Sucio,3/23/22 11:00,1290,Cargado en carro L+D,3/23/22 18:34,HUBU-QUI.SUELTO-0-CN32773,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 12:36,Produccion montada,3/23/22 12:36,Composicion de cargas,3/23/22 13:16,Carga de esterilizador liberada,3/23/22 14:25
Entrada Material Sucio,3/23/22 18:26,1290,Cargado en carro L+D,3/23/22 18:33,HNB-GIN.014-25-CN33043,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 21:02,Produccion montada,3/23/22 21:02,Composicion de cargas,3/23/22 21:37,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1290,Cargado en carro L+D,3/23/22 18:35,HUBU-TR.002-5-CN33041,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 21:01,Produccion montada,3/23/22 21:03,Composicion de cargas,3/23/22 21:38,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1290,Cargado en carro L+D,3/23/22 18:35,HUBU-TR.002-2-CN33042,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 21:06,Produccion montada,3/23/22 21:09,Composicion de cargas,3/23/22 21:38,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:26,1290,Cargado en carro L+D,3/23/22 18:37,HNB-URO.003-3-CN33044,Carga L+D iniciada,3/23/22 18:43,Carga L+D liberada,3/23/22 20:14,Montaje,3/23/22 21:04,Produccion montada,3/23/22 21:14,Composicion de cargas,3/23/22 21:38,Carga de esterilizador liberada,3/24/22 6:54
Entrada Material Sucio,3/23/22 18:55,1291,Cargado en carro L+D,3/23/22 18:58,HNB-OFT.002-11-CN33064,Carga L+D iniciada,3/23/22 18:59,Carga L+D liberada,3/23/22 20:02,Montaje,3/23/22 20:04,Produccion montada,3/23/22 20:07,Composicion de cargas,3/23/22 21:26,Carga de esterilizador liberada,3/24/22 6:54
